Confidence Level,Date,Time,Locale,Governorate,Theater,Lat,Lon,Offensive,Delivery,Munition Type,Barrel Bomb Version,Munition Imagery,Chemical Agent,Killed,Injured,Perpetrator,SA,SA 2,JIM,COI,OPCW,SAMS,WHMD,SNHR,LCC,VDC,CAR,Trusted Source,Bellingcat
3,2015-01-26,13:00:00,Ibta',Daraa,South,32.791690,36.152573,NA,Air,Barrel Bomb,Version 1,No,Chlorine,0,26,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X3llYXJcXFwiOlxcXCIyMDE1XFxcIixcXFwiZW5kX21vbnRoXFxcIjpcXFwiMjAxNS0wMVxcXCJ9XCJ9In0%3D,NA,NA,NA,NA
3,2015-02-15,12:00:00,Darayya,Reef Damascus,Wider Damascus,33.452208,36.246869,NA,NA,NA,NA,No,Sarin,NA,NA,NA,NA,NA,NA,NA,https://www.opcw.org/sites/default/files/documents/2018/11/s-1318-2015r1%28e%29.pdf,NA,NA,NA,NA,NA,NA,NA,NA
3,2015-02-21,09:00:00,Hayan,Aleppo,Aleppo,36.200000,37.150000,NA,Air,"""Rocket""",NA,No,NA,0,3,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,https://twitter.com/SyriaCivilDef/status/569175187947700225; https://twitter.com/SyriaCivilDef/status/569177601488642048,Closed,NA,NA,NA,NA,NA
1,2015-02-23,NA,Kafr Nasij,Daraa,South,33.151389,36.039167,NA,Air,"""Rocket""",NA,No,Chlorine,NA,NA,Syrian Government,NA,NA,NA,NA,NA,NA,NA,NA,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNS0wMlxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTUtMDJcXFwifVwifSJ9,NA,NA,NA,NA
2,2015-03-01,NA,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,Chlorine,0,6,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,NA,NA,NA,NA
2,2015-03-09,NA,Muzayrib,Daraa,South,32.7111111,36.0255556,NA,Air,NA,NA,No,Chlorine,7,2,Syrian Government,MAZ090315,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,NA,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNS0wM1xcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTUtMDNcXFwifVwifSJ9,NA,NA,NA,NA
1,2015-03-10,13:00:00,Al Shqeif,Aleppo,Aleppo,36.200000,37.150000,NA,Air,Barrel Bomb,Version 1,No,NA,0,13,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
1,2015-03-12,14:00:00,Al Jbiel,Deir Ezzor,East,35.333333,40.150000,NA,Ground,"""Grenade""",NA,No,NA,0,4,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
1,2015-03-15,NA,Haritan,Aleppo,Aleppo,36.287032,37.083320,NA,NA,Barrel Bomb,Version 1,No,Chlorine,NA,NA,Syrian Government,NA,NA,NA,NA,NA,NA,https://twitter.com/SyriaCivilDef/status/577191496627175424; https://twitter.com/SyriaCivilDef/status/577191675895934976,NA,NA,NA,NA,NA,NA
2,2015-03-15,12:00:00,Qabr Al-Inglizi,Aleppo,Aleppo,36.200000,37.150000,NA,Air,Barrel Bomb,Version 1,No,Chlorine,0,6,Syrian Government,Qab150315,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,NA,NA,NA,NA
1,2015-03-16,NA,Wadi Bustan,Aleppo,Aleppo,36.267372,37.169602,NA,Air,Barrel Bomb,Version 1,No,NA,0,0,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
3,2015-03-16,20:30:00,Qaminas,Idlib,Northwest,35.887805,36.676809,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,70,Syrian Government,QMI160315,NA,https://undocs.org/S/2016/738/Rev.1; https://undocs.org/S/2016/888,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1319-2015_e_.pdf,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,Closed,NA,NA,NA,NA,NA
3,2015-03-16,22:52:00,Sarmin,Idlib,Northwest,35.900312,36.716094,Idlib Offensive,Air,Barrel Bomb,Version 1,Yes,Chlorine,6,90,Syrian Government,SAR160315,NA,https://undocs.org/S/2016/738/Rev.1; https://undocs.org/S/2016/888,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1319-2015_e_.pdf,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,Closed,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNS0wM1xcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTUtMDNcXFwifVwifSJ9,https://web.archive.org/save/http://www.vdc-sy.info/index.php/en/martyrs/13/c29ydGJ5PWEua2lsbGVkX2RhdGV8c29ydGRpcj1ERVNDfGFwcHJvdmVkPXZpc2libGV8ZXh0cmFkaXNwbGF5PTB8Y29kTXVsdGk9MTV8,NA,NA,NA
1,2015-03-17,NA,Sarmin,Idlib,Northwest,35.900312,36.716094,Idlib Offensive,NA,Barrel Bomb,Version 1,Yes,Chlorine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://web.archive.org/web/20200306154112/http://www.vdc-sy.info/index.php/ar/reports/1427567200,NA,NA,NA
3,2015-03-23,01:00:00,Sarmin,Idlib,Northwest,35.900312,36.716094,Idlib Offensive,Air,Barrel Bomb,Version 1,Yes,Chlorine,0,12,Syrian Government,SAR230315,NA,NA,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1319-2015_e_.pdf,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,NA,NA,NA,NA,NA,NA
2,2015-03-24,NA,Qaminas,Idlib,Northwest,35.887805,36.676809,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,8,Syrian Government,QMI240315,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,NA,NA,NA,NA,NA,NA
3,2015-03-24,19:00:00,Binnish,Idlib,Northwest,35.957925,36.711673,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,30,Syrian Government,NA,NA,https://undocs.org/S/2016/738/Rev.1; https://undocs.org/S/2016/888,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1319-2015_e_.pdf,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,https://twitter.com/SyriaCivilDef/status/580421035687804928; https://twitter.com/SyriaCivilDef/status/580427517263257602; https://twitter.com/SyriaCivilDef/status/580445023881306112,Closed,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNS0wM1xcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTUtMDNcXFwifVwifSJ9,NA,NA,NA,NA
1,2015-03-25,21:00:00,Qadam,Damascus,Wider Damascus,33.4666667,36.2833333,NA,NA,"""Grenade""",NA,No,Chlorine,0,2,Syrian Government,QAD280315,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,NA,NA,NA,NA,NA,NA
1,2015-03-26,17:00:00,Darayya,Reef Damascus,Wider Damascus,33.452208,36.246869,NA,NA,"""Grenade""",NA,No,NA,0,5,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
3,2015-03-26,01:45:00,Sarmin,Idlib,Northwest,35.900312,36.716094,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,8,Syrian Government,SAR260315,NA,NA,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1319-2015_e_.pdf,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,Closed,NA,NA,NA,NA,NA
3,2015-03-30,01:30:00,Idlib,Idlib,Northwest,35.933333,36.633333,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,47,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,https://twitter.com/SyriaCivilDef/status/582455870346252288,NA,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNS0wM1xcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTUtMDNcXFwifVwifSJ9,NA,NA,NA,NA
3,2015-03-31,12:00:00,Idlib,Idlib,Northwest,35.933333,36.633333,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,1,38,Syrian Government,IDL310315,NA,NA,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1319-2015_e_.pdf,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,Closed,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNS0wM1xcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTUtMDNcXFwifVwifSJ9,https://web.archive.org/save/http://www.vdc-sy.info/index.php/ar/details/martyrs/147655#.XmJaykBFzVg,NA,NA,NA
1,2015-04-10,12:00:00,Al-Tamanah,Idlib,Northwest,35.456562,36.745706,Idlib Offensive,Air,Barrel Bomb,Version 1,No,NA,0,0,Syrian Government,TAM100415,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
2,2015-04-10,16:00:00,Kafr Zayta,Hama,Northwest,35.373461,36.601458,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,4,Syrian Government,KAF100415,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,NA,NA,NA,NA
1,2015-04-13,NA,Al Habit,Idlib,Northwest,35.440000,36.536667,Idlib Offensive,Air,Barrel Bomb,Version 1,Yes,Chlorine,NA,NA,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
3,2015-04-16,23:00:00,Idlib,Idlib,Northwest,35.933333,36.633333,Idlib Offensive,Air,Barrel Bomb,Version 1,Yes,Chlorine,0,40,Syrian Government,DMI160415,NA,NA,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1319-2015_e_.pdf,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,https://twitter.com/SyriaCivilDef/status/588831744717094913; https://twitter.com/SyriaCivilDef/status/588842096276176896; https://twitter.com/SyriaCivilDef/status/588842516713185281,Closed,https://www.facebook.com/search/top/?q=gas&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNS0wNFxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTUtMDRcXFwifVwifSJ9,NA,NA,NA,NA
3,2015-04-16,19:00:00,Kurin,Idlib,Northwest,35.864065,36.56986,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,20,Syrian Government,FEL160415,NA,NA,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1319-2015_e_.pdf,NA,NA,NA,NA,NA,NA,NA,NA
1,2015-04-17,NA,Al-Tamanah,Idlib,Northwest,35.456562,36.745706,Idlib Offensive,NA,NA,NA,No,Chlorine,1,15,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,NA,NA,NA,NA,NA,NA
1,2015-04-25,NA,Kurin,Idlib,Northwest,35.864065,36.56986,Idlib Offensive,NA,NA,NA,No,Chlorine,0,0,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,NA,NA,NA,NA,NA,NA
2,2015-04-26,NA,Kafr Awed,Idlib,Northwest,35.628862,36.456102,Idlib Offensive,NA,NA,NA,No,Chlorine,0,51,Syrian Government,KOU260415,JZA260415,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,https://twitter.com/SyriaCivilDef/status/592426204013166592,NA,NA,NA,NA,NA,NA
3,2015-04-26,22:00:00,Al Hawash,Hama,Northwest,35.548249,36.379745,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,26,Syrian Government,HAW260415,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,Closed,NA,NA,NA,NA,NA
3,2015-04-27,08:00:00,Nayrab,Idlib,Northwest,35.869771,36.719153,Idlib Offensive,NA,NA,NA,No,Chlorine,0,4,Syrian Government,MAS270415,NA,NA,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1319-2015_e_.pdf,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,NA,NA,NA,NA,NA,NA
3,2015-04-28,NA,Koursaa,Idlib,Northwest,35.561197,36.484451,Idlib Offensive,Air,Barrel Bomb,Version 1,No,NA,NA,12,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,https://www.facebook.com/LCCSy/photos/a.221856221174855/1140811425945992/?type=1&theater,NA,NA,NA,NA
3,2015-04-29,15:00:00,Kansafrah,Idlib,Northwest,35.659545,36.484566,Idlib Offensive,NA,NA,NA,No,Chlorine,0,12,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,Closed,NA,NA,NA,NA,NA
3,2015-04-29,NA,Saraqib,Idlib,Northwest,35.863558,36.799534,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,15,Syrian Government,SAR290415,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,https://twitter.com/SyriaCivilDef/status/593448654247190529,Closed,NA,NA,NA,NA,NA
1,2015-04-30,NA,Kafr Awed,Idlib,Northwest,35.628862,36.456102,Idlib Offensive,NA,Barrel Bomb,Version 1,Yes,Chlorine,NA,NA,Syrian Government,NA,NA,NA,NA,NA,NA,https://twitter.com/SyriaCivilDef/status/593820540202266625,NA,NA,NA,NA,NA,NA
2,2015-04-30,NA,Kastoon,Hama,Northwest,35.68574586,36.38919488,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,10,Syrian Government,SGH290415,HAW290415,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,Closed,NA,NA,NA,NA,NA
1,2015-05-01,16:00:00,Kfar Shams,Daraa,South,33.116667,36.116667,NA,Air,Barrel Bomb,Version 1,No,Chlorine,0,0,Syrian Government,NA,NA,NA,NA,NA,NA,NA,Closed,NA,NA,NA,NA,NA
3,2015-05-01,23:00:00,Nayrab,Idlib,Northwest,35.869771,36.719153,Idlib Offensive,NA,NA,NA,No,Chlorine,0,10,Syrian Government,NA,NA,NA,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1319-2015_e_.pdf,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,NA,NA,NA,NA,NA,NA
3,2015-05-02,04:30:00,Nayrab,Idlib,Northwest,35.869771,36.719153,Idlib Offensive,Air,Barrel Bomb,Version 1,Yes,Chlorine,2,12,Syrian Government,NER020515,NA,NA,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1319-2015_e_.pdf,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,https://twitter.com/MaydayRescue/status/594447253659643905; https://twitter.com/SyriaCivilDef/status/594480066299494401,Closed,NA,https://web.archive.org/save/http://www.vdc-sy.info/index.php/ar/details/martyrs/149778#.XmJa5UBFzVg; https://web.archive.org/save/http://www.vdc-sy.info/index.php/ar/details/martyrs/149796#.XmJa-EBFzVg,NA,NA,NA
3,2015-05-02,04:30:00,Saraqib,Idlib,Northwest,35.863558,36.799534,Idlib Offensive,Air,Barrel Bomb,Version 1,Yes,Chlorine,0,100,Syrian Government,SAR020515,NA,NA,NA,https://www.opcw.org/fileadmin/OPCW/Fact_Finding_Mission/s-1319-2015_e_.pdf,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,Closed,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNS0wNVxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTUtMDVcXFwifVwifSJ9,NA,NA,NA,NA
3,2015-05-03,15:00:00,Ablin,Idlib,Northwest,35.716111,36.519167,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,12,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,https://twitter.com/SyriaCivilDef/status/594903631410888704,Closed,NA,NA,NA,NA,NA
3,2015-05-03,23:00:00,Jobar,Damascus,Wider Damascus,33.528100,36.329471,NA,NA,"""Grenade""",NA,No,Chlorine,2,10,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,Closed,NA,https://web.archive.org/save/http://www.vdc-sy.info/index.php/ar/details/martyrs/149705#.XmJbF0BFzVg; https://web.archive.org/save/http://www.vdc-sy.info/index.php/ar/details/martyrs/149706#.XmJbKkBFzVg,NA,NA,NA
3,2015-05-03,NA,Jouzif,Idlib,Northwest,35.718860,36.476580,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,50,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,Closed,NA,NA,NA,NA,NA
3,2015-05-03,NA,Kansafrah,Idlib,Northwest,35.659545,36.484566,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,25,Syrian Government,KAN020515,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,Closed,NA,NA,NA,NA,NA
3,2015-05-06,23:30:00,Al-Bashiria,Idlib,Northwest,35.85472222,36.40583333,Idlib Offensive,Air,Barrel Bomb,Version 1,No,Chlorine,0,0,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,Closed,NA,https://www.facebook.com/search/top/?q=%20%D8%A7%D9%84%D9%83%D9%84%D9%88%D8%B1&epa=FILTERS&filters=eyJycF9hdXRob3IiOiJ7XCJuYW1lXCI6XCJhdXRob3JcIixcImFyZ3NcIjpcIjIxNzg0ODMzODI0MjMxMFwifSIsInJwX2NyZWF0aW9uX3RpbWUiOiJ7XCJuYW1lXCI6XCJjcmVhdGlvbl90aW1lXCIsXCJhcmdzXCI6XCJ7XFxcInN0YXJ0X21vbnRoXFxcIjpcXFwiMjAxNS0wNVxcXCIsXFxcImVuZF9tb250aFxcXCI6XFxcIjIwMTUtMDVcXFwifVwifSJ9,NA,NA,NA,NA
1,2015-05-07,NA,Kansafrah,Idlib,Northwest,35.659545,36.484566,Idlib Offensive,NA,NA,NA,No,Chlorine,0,4,Syrian Government,NA,NA,NA,NA,NA,https://web.archive.org/web/20200317102619/https://www.sams-usa.net/wp-content/uploads/2016/09/A-New-Normal_Ongoing-Chemical-Weapons-Attacks-in-Syria.compressed.pdf,NA,NA,NA,NA,NA,NA,NA
